epoch,train_loss,val_loss,elapsed_sec
424,6.095286899187649e-06,1.1078375495390567e-05,296.5383541584015
425,5.142172575813111e-06,1.0703545285650762e-05,297.37576389312744
426,5.676254000317481e-06,1.2725861595270867e-05,298.2409291267395
427,6.104894009404698e-06,1.1099863280533906e-05,299.0314345359802
428,5.479218089748176e-06,1.0846770565658056e-05,299.77903723716736
429,5.8821377245123135e-06,1.127035194500261e-05,300.66172432899475
430,5.371320962360722e-06,1.0159224262403043e-05,301.5033268928528
431,5.861655680813312e-06,1.2158116487050474e-05,302.41335344314575
432,5.453552230624692e-06,9.895068494268897e-06,303.28830647468567
433,4.780297400319427e-06,1.0536978488974605e-05,304.11103534698486
434,4.720306211578581e-06,1.159524269289388e-05,304.89222025871277
435,5.803961783432094e-06,1.0656409873677781e-05,305.65008068084717
436,6.226358287914974e-06,1.1471965553016472e-05,306.4071476459503
437,5.902240745737986e-06,1.151412026691888e-05,307.14355087280273
438,5.553569761790635e-06,1.1062093361470954e-05,307.8476560115814
439,5.297298389377945e-06,1.0158311305289477e-05,308.56899309158325
440,5.054018106348056e-06,9.744393338810887e-06,309.2905967235565
441,5.1758319163121645e-06,1.2226947696542049e-05,310.00933933258057
442,5.48111736457859e-06,1.097109330208995e-05,310.75040578842163
443,5.275153349145422e-06,1.0536745989317947e-05,311.5181441307068
444,5.614570568831697e-06,1.1122419218275965e-05,312.2792398929596
445,4.7845342152821905e-06,1.021574818671208e-05,313.0377299785614
446,4.743250128130124e-06,1.0250791115428416e-05,313.80755281448364
447,5.642800109731811e-06,1.1717322586609722e-05,314.56010270118713
448,6.287358487657656e-06,1.1554109600574865e-05,315.3046782016754
449,5.701227797899061e-06,1.1525214142261863e-05,316.04055857658386
450,5.299060791793645e-06,1.1260955523516426e-05,316.7612888813019
451,5.450885689501178e-06,1.12144928872239e-05,317.48903346061707
452,6.044799394698865e-06,1.1109833898260575e-05,318.22140860557556
453,4.863810743746506e-06,1.1826110074229913e-05,318.9855034351349
454,5.831042248966999e-06,1.0865544496321295e-05,319.741263628006
455,5.3644572492016534e-06,1.1568658643411738e-05,320.48986434936523
456,5.09009750400994e-06,1.1077349827131382e-05,321.2374687194824
457,5.823242335232578e-06,1.2579010591609772e-05,321.97709608078003
458,6.240976991436376e-06,1.375310049424334e-05,322.69154262542725
459,6.0045965776121175e-06,1.2023895561481058e-05,323.41564655303955
460,5.73833518463713e-06,9.831035373005036e-06,324.1810796260834
461,4.815899591486899e-06,1.0563142113018262e-05,324.92164850234985
462,5.258289605170868e-06,1.051547558779907e-05,325.66819047927856
463,5.10856695797474e-06,1.0492272489891893e-05,326.43595933914185
464,5.136276655820912e-06,1.0507255905671443e-05,327.2477617263794
465,5.753689711505409e-06,1.2670065292626578e-05,328.1327612400055
466,6.469549031482047e-06,1.2009744036904407e-05,328.9492688179016
467,5.302445559139708e-06,1.1184077922297536e-05,329.66613245010376
468,4.553273693642976e-06,1.0340265051334289e-05,330.54800271987915
469,5.162135505797371e-06,1.1134927308951693e-05,331.388973236084
470,5.396426614881054e-06,1.0702083744933899e-05,332.2821137905121
471,5.491592684104134e-06,1.157815364721604e-05,333.22102189064026
472,5.411511093013386e-06,1.0901788291909114e-05,334.03222155570984
473,5.458425825542455e-06,1.03069778704801e-05,334.8111801147461
474,5.634327027537118e-06,1.1651618490448734e-05,335.57831263542175
475,5.3738561955498836e-06,9.710342588226048e-06,336.3451759815216
476,4.857096492094151e-06,1.0368911814653017e-05,337.08478116989136
477,5.359266131667951e-06,1.1722284395396348e-05,337.80273032188416
478,5.4878655791748684e-06,1.1437496371549567e-05,338.52110624313354
479,5.154236579907713e-06,1.0686396354351846e-05,339.22918701171875
480,6.77938622904473e-06,1.0383346479896698e-05,339.95274472236633
481,5.017454670811427e-06,1.0901293466350246e-05,340.702579498291
482,5.103124569283803e-06,1.0358011434307834e-05,341.4904410839081
483,4.952790517906576e-06,1.139325948753151e-05,342.24082922935486
484,4.766305189728685e-06,9.908785458823263e-06,342.99632501602173
485,5.399048813779255e-06,1.1814861800648711e-05,343.7592327594757
486,5.544062576129259e-06,1.0284959708896387e-05,344.49464321136475
487,5.654596094019143e-06,1.1961255414819248e-05,345.2236337661743
488,5.324914611218339e-06,1.1333749199953281e-05,345.9442901611328
489,4.920246404605297e-06,1.1248937990106392e-05,346.6562638282776
490,5.050196278126748e-06,1.199739256351884e-05,347.3621633052826
491,5.499362025159625e-06,9.916628615900652e-06,348.1323552131653
492,5.30058872327892e-06,9.787735729033453e-06,348.88787937164307
493,4.916062630908623e-06,1.2474632150102319e-05,349.65042448043823
494,5.081306593370819e-06,1.325891361363885e-05,350.41717314720154
495,5.688706229344584e-06,1.1869477959085607e-05,351.17145586013794
496,6.261413959938696e-06,1.1530408439192556e-05,351.8973824977875
497,5.1794622196232345e-06,1.0487577632190977e-05,352.6193072795868
498,7.52051976606932e-06,1.3737369390352647e-05,353.3293309211731
499,6.149563649177407e-06,1.1470429894237711e-05,354.05025601387024
500,4.952539330289189e-06,1.0275563411170556e-05,354.8027718067169
501,5.026952930784783e-06,1.222940202555774e-05,355.5460457801819
502,4.9088933718422e-06,1.1230441636650504e-05,356.3050742149353
503,5.574555393868301e-06,1.1025503779451298e-05,357.10933351516724
504,4.969817252484749e-06,1.2191762264972314e-05,358.01481914520264
505,4.935699328339665e-06,1.0898796471671712e-05,358.8273022174835
506,5.570043541024534e-06,1.1470465163060734e-05,359.55999636650085
507,5.1980104967043325e-06,9.790999672388146e-06,360.386372089386
508,5.282428849106521e-06,1.039269843399952e-05,361.2276875972748
509,6.0368930541028e-06,1.1241157038437197e-05,362.07705187797546
510,5.185243471366097e-06,1.0750282727494316e-05,363.0274324417114
511,5.446311130920464e-06,1.0506389413375807e-05,363.839152097702
512,5.29422759602033e-06,1.0210613553785083e-05,364.6376874446869
513,5.322552652751401e-06,9.844098517360295e-06,365.3990819454193
514,4.701512693464464e-06,1.0246636802664018e-05,366.13779401779175
515,4.776680817157264e-06,1.0462671778878768e-05,366.87029004096985
516,5.960366229591834e-06,1.2574751019224383e-05,367.58598494529724
517,5.552113627357157e-06,1.1783955288373811e-05,368.3122138977051
518,5.678848492316784e-06,1.0721251797642967e-05,369.03908228874207
519,5.3150664289699424e-06,1.0265346599560043e-05,369.79246854782104
520,4.9230131862830415e-06,1.0437109209950777e-05,370.5605664253235
521,5.08639162837234e-06,9.805440629262896e-06,371.3199985027313
522,4.946765878262471e-06,9.661807616448872e-06,372.07037830352783
523,5.276813959345003e-06,1.1428249901563262e-05,372.8257784843445
524,4.890784876129684e-06,9.832656521407617e-06,373.5489664077759
525,5.025285252387561e-06,1.1713725074560564e-05,374.27343463897705
526,5.550263809570102e-06,1.1704353825354954e-05,375.00146651268005
527,5.164148640356673e-06,1.1156429274729195e-05,375.71326327323914
528,5.3735458268507365e-06,1.1026359354932364e-05,376.4436616897583
529,5.585291627955366e-06,1.003690216679434e-05,377.1978008747101
530,4.98436038949109e-06,1.0809194199155862e-05,377.9824583530426
531,4.638390916447963e-06,9.947196908394254e-06,378.76224422454834
532,4.861961547060066e-06,1.1322050444436218e-05,379.51762652397156
533,5.941920148623862e-06,1.1238981993370498e-05,380.2723331451416
534,5.0709817124050045e-06,9.402823623738957e-06,381.01725792884827
535,5.652905313584774e-06,1.2008997842551967e-05,381.7408528327942
536,5.527974696514329e-06,9.054922530376182e-06,382.4664239883423
537,4.454226970342795e-06,1.182839856436992e-05,383.21122336387634
538,5.4072282628490335e-06,1.0905914306724437e-05,383.9722192287445
539,5.1817739306872e-06,1.427830483972005e-05,384.7943184375763
540,5.6951701847134164e-06,1.0016935456854909e-05,385.5976929664612
541,5.04495431533533e-06,1.1502908347222418e-05,386.3625614643097
542,4.765135100096116e-06,9.259038247537205e-06,387.17394161224365
543,4.942013128457823e-06,1.006314477584781e-05,388.0645651817322
544,7.217319315519437e-06,1.0683931099887144e-05,388.8567359447479
545,5.116748898711313e-06,9.73973623089639e-06,389.6122159957886
546,4.702811965487058e-06,9.622374458950052e-06,390.468492269516
547,5.43487594216432e-06,1.051553212037797e-05,391.33679008483887
548,4.4880031772788585e-06,1.1151859435133851e-05,392.21622586250305
549,5.431462442195302e-06,1.050886322457389e-05,393.175479888916
550,4.87094334915944e-06,9.599506866730803e-06,394.02168011665344
551,4.644648187692951e-06,9.372433030968082e-06,394.8054265975952
552,5.085230311876763e-06,9.834098220173612e-06,395.56231474876404
553,5.370351492585408e-06,1.2562984350932058e-05,396.3021309375763
554,5.764309799051029e-06,1.1227878525160928e-05,397.0422329902649
555,5.3749855082926005e-06,1.1382280671902744e-05,397.7811508178711
556,4.868479298459362e-06,9.735099039764602e-06,398.5177426338196
557,4.538943113975068e-06,1.043432962433144e-05,399.2590618133545
558,5.096081073285072e-06,1.1787285432005831e-05,400.02360439300537
559,6.618100373722414e-06,1.1055006843544337e-05,400.80615305900574
560,5.7626155186602125e-06,1.0359655104216874e-05,401.5642204284668
561,5.318116046791969e-06,1.025014970868073e-05,402.3343279361725
562,4.24996047955231e-06,9.569722334174602e-06,403.07804679870605
563,4.863465952997484e-06,9.452800789323548e-06,403.80337023735046
564,4.8595950752619924e-06,1.0514579243354553e-05,404.539354801178
565,4.927061114741923e-06,1.0701714323152408e-05,405.27528190612793
566,4.801750103691762e-06,1.1149319366095484e-05,405.97925567626953
567,5.170374575441158e-06,1.046219847323093e-05,406.71899223327637
568,4.882543300290433e-06,1.0449595213720364e-05,407.49472665786743
569,4.6577356631740015e-06,1.0262956548218956e-05,408.2572362422943
570,5.854951099443282e-06,1.2535564893150416e-05,409.0380139350891
571,5.894382492858194e-06,9.364766367669497e-06,409.8134112358093
572,4.92363680253717e-06,9.767244758717701e-06,410.547137260437
573,4.571621637808039e-06,9.061101994270355e-06,411.27483916282654
574,4.896920201714854e-06,1.021177592542987e-05,412.0027620792389
575,5.251887945830506e-06,1.0245833218044637e-05,412.7257959842682
576,5.4191057849345324e-06,1.1584596254406393e-05,413.46493697166443
577,5.3454721487890545e-06,1.0564857474710613e-05,414.2300863265991
578,4.806690721540571e-06,9.797321811824584e-06,415.01777029037476
579,5.3215336910639215e-06,1.0038428765163857e-05,415.80050253868103
580,4.925759099706555e-06,1.1171362812207537e-05,416.570613861084
581,7.182669445938837e-06,1.1774430852630204e-05,417.4202444553375
582,5.238331659973064e-06,1.0911386831323881e-05,418.27921748161316
583,4.588021411632399e-06,1.0616027808121348e-05,419.02583479881287
584,4.79849893072939e-06,8.604680243490892e-06,419.7433512210846
585,4.734387581707436e-06,1.1106683900776905e-05,420.6357696056366
586,5.178602924379825e-06,9.857660395799122e-06,421.47558426856995
587,4.510740912398517e-06,1.0056094772982207e-05,422.40123224258423
588,4.47028865839904e-06,1.0324049670296379e-05,423.3190743923187
589,4.805511232585362e-06,1.070909596059716e-05,424.1466341018677
590,4.590043153701861e-06,1.0416621474673142e-05,424.9113447666168
591,4.993124807101638e-06,1.0641098654133789e-05,425.63049387931824
592,5.728973066286421e-06,1.1251119338316752e-05,426.3504042625427
593,5.735494363407473e-06,1.1489129093793572e-05,427.07819843292236
594,4.52886828739043e-06,1.039914795162272e-05,427.79126262664795
595,5.25446986544578e-06,1.0705785569693426e-05,428.5302345752716
596,5.210584671391253e-06,1.0643069644278444e-05,429.3134045600891
597,4.703006202173431e-06,1.0104689285002724e-05,430.07736372947693
598,5.181252639851356e-06,1.0294212977067772e-05,430.84123945236206
599,4.612625571534621e-06,1.2653707569911546e-05,431.6122057437897
600,5.658556413875365e-06,9.797768255719095e-06,432.3401758670807
601,5.126078577449081e-06,1.0799837392495866e-05,433.05668807029724
602,5.045174564877754e-06,1.1516320740421306e-05,433.781690120697
603,4.912006220612571e-06,1.0274966440146606e-05,434.50130343437195
604,4.587318639555444e-06,1.0536791910165942e-05,435.2301118373871
605,4.82859410786854e-06,1.1545117495533983e-05,435.9704349040985
606,5.219282101665994e-06,9.632220988212886e-06,436.73810744285583
607,5.195394481207809e-06,1.0507297877700672e-05,437.49286437034607
608,5.1769515667633245e-06,9.94878181228171e-06,438.2493712902069
609,4.820359138215246e-06,1.0786923969388664e-05,438.998428106308
610,4.609277861739054e-06,1.0219825232720896e-05,439.752628326416
611,4.950441521918438e-06,1.024969686666368e-05,440.47546577453613
612,5.083727395854388e-06,1.1445859866087837e-05,441.1877090930939
613,5.634143388788608e-06,1.1284058605787887e-05,441.91782689094543
614,5.171372668874405e-06,9.693408386899332e-06,442.65831232070923
615,5.132056003276375e-06,1.0168232341164162e-05,443.393807888031
616,4.445737918234745e-06,8.797551676183549e-06,444.1687681674957
617,4.641913332039685e-06,9.110163082829175e-06,444.9502909183502
618,5.204760029777355e-06,1.0317019109319102e-05,445.7378988265991
619,4.90817429496606e-06,1.0069400723641362e-05,446.5157437324524
620,4.816176650305811e-06,1.007000005762465e-05,447.35085797309875
621,4.878547100795582e-06,8.13529014878809e-06,448.2145013809204
622,4.6516940921818445e-06,1.0034954587503815e-05,449.0006058216095
623,4.9231882988819394e-06,1.2878524517597e-05,449.74471163749695
624,5.139624880657808e-06,9.642566622840352e-06,450.61998295783997
625,4.8661418687449e-06,9.93983672754128e-06,451.4947860240936
626,4.641586941123971e-06,1.0144265184241209e-05,452.3949854373932
627,5.1195850039348965e-06,9.98656055286764e-06,453.32121205329895
628,4.845058931630646e-06,1.0929873807774267e-05,454.2166016101837
629,5.047944834162578e-06,1.1186930140854511e-05,455.24008202552795
630,4.870406355011322e-06,9.430643420365655e-06,456.32607436180115
631,5.120793877123882e-06,1.0402814766592523e-05,457.86103081703186
632,4.514879062441241e-06,1.160017491432122e-05,458.8265233039856
633,4.887107670641761e-06,1.2527453743097817e-05,459.8802864551544
634,5.1098240314771855e-06,1.08209578569056e-05,460.91728615760803
635,4.650953974523524e-06,8.943969766122894e-06,462.0435218811035
636,4.951554559645741e-06,9.764805263675722e-06,463.05364441871643
637,4.893599875555292e-06,9.53899972115277e-06,464.3413243293762
638,5.36243374335173e-06,9.631100151118862e-06,465.6432135105133
639,4.692692625965243e-06,1.0632612326004118e-05,467.34844279289246
640,5.396320607897955e-06,1.0945473224890957e-05,468.4425480365753
641,5.474674486676828e-06,9.877941632607239e-06,469.3558065891266
642,4.763219139088944e-06,9.610398675951867e-06,470.32613730430603
643,5.002332282295707e-06,8.84201940780143e-06,471.3727216720581
644,4.562321596829326e-06,1.033162890985583e-05,472.41055965423584
645,4.691481253845128e-06,9.443769912753782e-06,473.4439973831177
646,4.323018484732814e-06,9.677517347214074e-06,474.3271379470825
647,4.830125843685886e-06,9.186359132894999e-06,475.2060196399689
648,4.85469912508069e-06,1.0796481475050382e-05,476.02049827575684
649,5.221966803626205e-06,9.749711033449945e-06,476.74559211730957
650,5.457794171302005e-06,1.0621822299601516e-05,477.6090497970581
651,5.1402531351896275e-06,1.0499713667579986e-05,478.49369645118713
652,6.049015536818e-06,1.1877439969276001e-05,479.3042588233948
653,4.55998121270995e-06,8.588894831829541e-06,480.11218309402466
654,4.3936760137646125e-06,1.054468404756243e-05,481.0168116092682
655,4.6964702180205245e-06,1.0172384365801065e-05,481.8973128795624
656,4.500901451710336e-06,9.074392074822593e-06,482.86262798309326
657,4.474117321632847e-06,1.138755413516656e-05,483.6660523414612
658,5.713026866622897e-06,1.1405856812301334e-05,484.4694662094116
659,5.023046202831219e-06,9.466852980385508e-06,485.196163892746
660,4.91584231671362e-06,1.0262694993660354e-05,485.92758226394653
661,4.647985045298941e-06,9.365083663316356e-06,486.68237233161926
662,4.731125520597031e-06,9.816662409493687e-06,487.4752016067505
663,4.782950655701247e-06,9.281030871315573e-06,488.24942564964294
664,4.471033421962605e-06,1.0994932649103973e-05,489.02605509757996
665,4.677031889955854e-06,9.457419586212808e-06,489.7985146045685
666,5.0391353573368845e-06,8.950894960987711e-06,490.54685735702515
667,4.823963548531788e-06,8.786560481641135e-06,491.2516152858734
668,5.340741767323749e-06,1.0214745160841562e-05,492.0294260978699
669,5.2876472812650475e-06,9.077768887621034e-06,492.76398515701294
670,4.354825119871777e-06,9.486039441727843e-06,493.48218989372253
671,4.933154128483324e-06,8.810000784976608e-06,494.33221435546875
672,4.731944723250915e-06,1.0663097667400254e-05,495.1193633079529
673,4.799245606629059e-06,1.035376859259555e-05,495.91030716896057
674,4.293631988843664e-06,1.0496118492586834e-05,496.6767466068268
675,5.044663303908801e-06,9.245214826052365e-06,497.47120213508606
676,4.862267328331863e-06,9.485802026194759e-06,498.21121406555176
677,5.408385516402225e-06,1.0892607049386185e-05,499.0572988986969
678,4.935693562637231e-06,9.071258425218374e-06,500.0957889556885
679,5.097671579749269e-06,9.390677704790437e-06,500.983767747879
680,4.66235806684221e-06,1.0576764628274737e-05,501.76274251937866
681,4.949370392864331e-06,1.0751101399364416e-05,502.5455000400543
682,4.9607264831858935e-06,9.921636216018623e-06,503.32047748565674
683,5.025819277602096e-06,9.070405963893215e-06,504.0918264389038
684,4.283546716145758e-06,1.1958501234610456e-05,504.8583707809448
685,4.763569409325615e-06,9.487466257591614e-06,505.5882658958435
686,5.487330911066714e-06,1.1600266468202434e-05,506.35508131980896
687,5.477134681468059e-06,1.0032846560108415e-05,507.1095268726349
688,4.964460126742802e-06,8.969001129703947e-06,508.0504479408264
689,4.09736852767025e-06,8.686054078553533e-06,508.9390902519226
690,4.707811901713552e-06,9.532911011014728e-06,509.7307274341583
691,5.023919067851808e-06,1.073167627912915e-05,510.6447672843933
692,4.692711954180522e-06,9.012535181544173e-06,511.52319741249084
693,4.495367948648824e-06,9.307326904548328e-06,512.4631423950195
694,4.113425705301093e-06,1.226936517094698e-05,513.3966684341431
695,5.006161466382311e-06,1.0978039507433636e-05,514.2079405784607
696,4.907205731779714e-06,9.320967224027034e-06,514.989150762558
697,4.859607792932714e-06,8.679589018932266e-06,515.7506945133209
698,4.419969741683746e-06,9.30396699511186e-06,516.5317838191986
699,4.626220460792979e-06,1.0645858132008897e-05,517.3150956630707
700,4.589489436328878e-06,9.783574951949117e-06,518.1241371631622
701,5.4724489821989286e-06,9.236530271249925e-06,518.9264695644379
702,4.556774684532431e-06,1.039436422247433e-05,519.7015836238861
703,4.6860956075987995e-06,8.387936402500543e-06,520.4366075992584
704,4.466681989600848e-06,9.856834908475055e-06,521.1760115623474
705,4.686878752274639e-06,9.925710835748852e-06,521.9211974143982
706,4.567641330861382e-06,1.0005722017496414e-05,522.6605315208435
707,4.924549207331415e-06,1.0735966909607346e-05,523.42924284935
708,5.762231947260508e-06,9.248987939654513e-06,524.2029557228088
709,4.430941534898569e-06,8.953784658785215e-06,524.9907023906708
710,5.101718745453009e-06,9.82336917884454e-06,525.7724139690399
711,4.315645453814319e-06,1.001336619670446e-05,526.5453147888184
712,4.60058675942625e-06,1.0581526158269217e-05,527.3133006095886
713,4.094589149636172e-06,8.815881125849068e-06,528.0508258342743
714,4.932180421421592e-06,1.1250017707102934e-05,528.7893218994141
715,4.547621651168178e-06,9.575244216130504e-06,529.5253162384033
716,5.03719565575755e-06,1.0060862747149592e-05,530.2681128978729
717,4.233899714066569e-06,1.06029535109434e-05,531.0221478939056
718,5.026255779850004e-06,1.0828582197040927e-05,531.7964072227478
719,4.859787348398702e-06,1.003686802620525e-05,532.5673611164093
720,4.933496818749974e-06,1.0401275466956807e-05,533.3301358222961
721,4.522343629061721e-06,1.0697717237845506e-05,534.1060013771057
722,5.294029273145701e-06,1.0230586563990027e-05,534.8914399147034
723,5.153482615701061e-06,9.18662298133739e-06,535.6766238212585
724,4.327626823922651e-06,9.072330906551369e-06,536.4410541057587
725,4.466825547019551e-06,9.371147434303797e-06,537.1967434883118
726,4.469725262752966e-06,1.118780115184218e-05,538.0876529216766
727,4.717902647361205e-06,1.0078626255102491e-05,538.9356489181519
728,4.704897000978142e-06,1.041901158933348e-05,539.7085671424866
729,4.725416152351549e-06,1.0287065433773552e-05,540.603401184082
730,5.142489881225442e-06,9.3060050201967e-06,541.490437746048
731,5.940878437219469e-06,1.0299550104960711e-05,542.3869676589966
732,4.799548217745203e-06,1.0088014554455611e-05,543.3173544406891
733,4.351395503249841e-06,8.851946243143911e-06,544.1069490909576
734,4.6764957740657985e-06,1.0758808175408756e-05,544.8834595680237
735,5.327429350992939e-06,1.1684286601860239e-05,545.6317007541656
736,4.6534429527880525e-06,9.626171933195099e-06,546.4008371829987
737,4.286210093288302e-06,8.327491234957029e-06,547.1900081634521
738,4.217706943270346e-06,9.672658745929063e-06,547.9670276641846
739,4.1659072435075755e-06,9.357244377347745e-06,548.7406070232391
740,4.748999945643964e-06,1.1004211006089647e-05,549.481929063797
741,5.399739120984335e-06,9.320698238090838e-06,550.2024586200714
742,5.018324613390175e-06,1.2794069760597658e-05,550.9201595783234
743,5.070762608448159e-06,1.0017554693230166e-05,551.6780774593353
744,4.687486713161101e-06,9.168338295504454e-06,552.4282104969025
745,4.446167736568315e-06,9.367253352150018e-06,553.2107019424438
746,4.778322607644993e-06,1.0005125135695046e-05,553.9936938285828
747,4.620024709019084e-06,8.874616955663556e-06,554.8005948066711
748,4.852791555832939e-06,8.11240094743523e-06,555.5662052631378
749,4.904830252933072e-06,9.180729343422137e-06,556.3391416072845
750,4.268776134273494e-06,8.73667051530015e-06,557.046101808548
751,4.3948101507519895e-06,9.464189231580292e-06,557.7739796638489
752,5.020419924282663e-06,9.991164593493177e-06,558.4879169464111
753,4.28594027083638e-06,8.790807893852109e-06,559.1992650032043
754,4.33359684376074e-06,1.0017910374734106e-05,559.9339573383331
755,4.3535415191983856e-06,9.173606460098188e-06,560.69948554039
756,4.756726762010681e-06,9.60377173202998e-06,561.4614934921265
757,4.81695839151219e-06,9.627077355317748e-06,562.2223129272461
758,4.498975955537465e-06,9.140186864298605e-06,562.9928650856018
759,4.319094070303607e-06,9.922837480074502e-06,563.7378540039062
760,4.465034312822729e-06,1.059995990337622e-05,564.4699034690857
761,5.187794863341317e-06,1.0693770715838984e-05,565.180291891098
762,5.186499019358259e-06,9.223458083754309e-06,565.8913714885712
763,4.481301891737472e-06,8.939035196126958e-06,566.6595096588135
764,4.238378282455272e-06,1.0264220409111129e-05,567.5079281330109
765,4.694378761584017e-06,8.522778179086125e-06,568.3756601810455
766,4.176134414813361e-06,1.0392487540598325e-05,569.1983966827393
767,5.173065804406077e-06,9.614099104809714e-06,570.0196425914764
768,4.396126963963532e-06,9.374380095070155e-06,570.9259774684906
769,4.560656679605714e-06,9.532417250370542e-06,571.7485997676849
770,4.4219457736536755e-06,1.2137704916197816e-05,572.7074055671692
771,5.721714020769802e-06,9.519017552681557e-06,573.554488658905
772,4.799509464698993e-06,1.0305455710214475e-05,574.3767595291138
773,4.768670325615611e-06,8.955860799181245e-06,575.154878616333
774,5.100619642172487e-06,8.925132090242393e-06,575.9424421787262
775,4.435914997710194e-06,8.987526917977287e-06,576.7003040313721
776,4.697449568743868e-06,8.388056498973394e-06,577.4594464302063
777,4.44333561946447e-06,1.0003773966189651e-05,578.2215659618378
778,4.8869873514664775e-06,1.086166296577003e-05,578.9725875854492
779,5.573001971832639e-06,1.151932489352199e-05,579.7152636051178
780,5.1018307338892825e-06,1.0014758506454373e-05,580.4497373104095
781,4.65839083497154e-06,1.0546907261310548e-05,581.1849546432495
782,4.078889852359009e-06,8.737598651765162e-06,581.905971288681
783,4.165866674377696e-06,9.305220822780835e-06,582.663881778717
784,4.675988108942512e-06,9.21119501843442e-06,583.4139981269836
785,4.797882045970993e-06,1.0902114584645967e-05,584.1830861568451
786,4.604840534431188e-06,1.0112195799523807e-05,584.969850063324
787,5.2140112442569586e-06,8.832488599838616e-06,585.7562761306763
788,4.245025429816032e-06,8.8356590264153e-06,586.5063498020172
789,4.318129570059647e-06,8.353019893547753e-06,587.2523188591003
790,4.7802571878683795e-06,9.803996081130588e-06,587.9904296398163
791,4.670121602241427e-06,1.1194598214445516e-05,588.7203893661499
792,4.291962875740341e-06,8.461729982017563e-06,589.4540948867798
793,4.3066383943497e-06,1.0346555790178333e-05,590.2216057777405
794,4.6539756050433335e-06,8.932987542767144e-06,591.0005171298981
795,4.715875322650542e-06,8.978704307059782e-06,591.7595734596252
796,4.8176180584800275e-06,9.960469855332697e-06,592.5362448692322
797,4.6242105348903045e-06,1.078715804627031e-05,593.3007225990295
798,5.2879769956138775e-06,1.1243756800260737e-05,594.0436124801636
799,5.331509893408793e-06,9.454271960322917e-06,594.7840805053711
800,4.302892949881105e-06,9.451253367554767e-06,595.5263469219208
